fecha_solicitud,alcaldia,colonia,tipo_poblacion,grado_estudios,ocupacion,numero_de_dependientes,tipo_dependientes,es_jubilado,tiene_ingreso_extra,tiene_discapacidad,tiempo_buscando_empleo,temporal_fecha_solicitud,..anio_fecha_solicitud
2019-06-08,Cuauhtémoc,Centro (Área 1),Población General,Secundaria,"Cajeros, cobradores y pagadores",1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Cuauhtémoc,Tránsito,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",2,Cónyuge Y Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-08,Coyoacán,Ex-Ejido de San Francisco Culhuacán,Población General,Licenciatura,"Funcionarios, legisladores y autoridades gubernamentales",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Tlalpan,La Joya,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,Sí,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-08,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-08,Xochimilco,San Luis Tlaxialtemalco,Población General,Licenciatura,"Coordinadores y jefes de área en producción agropecuaria, industrial, construcción y mantenimiento",3,Otros,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-08,Gustavo A. Madero,Panamericana,Pob. Vul. Periodistas Y Defensores Dh,Licenciatura,Administradores y mercadólogos,2,Otros,No,Sí,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Iztapalapa,Los Reyes Culhuacán,Población General,Licenciatura,Ingenieros en comunicaciones y telecomunicaciones,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Cuauhtémoc,Asturias,Población General,Técnica/comercial,"Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de ofi cina",1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-08,Venustiano Carranza,Sevilla,Población General,Secundaria,Empleados de ventas y vendedores por teléfono,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-08,Gustavo A. Madero,San Juan de Aragón VI Sección,Población General,Técnica/comercial,Comerciantes en establecimientos,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-08,Cuauhtémoc,Morelos,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge,No,Sí,Ninguna,3 a 6 meses,2019-06,2019
2019-06-08,Gustavo A. Madero,Capultitlan,Población General,Bachillerato,"Coordinadores y jefes de área de ventas, restaurantes y hoteles",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Gustavo A. Madero,San Juan de Aragón VII Sección,Población General,Técnica/comercial,Coordinadores y jefes de área en servicios financieros y administrativos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Iztapalapa,Guadalupe del Moral,Población General,Bachillerato,"Coordinadores y jefes de área en informática, telecomunicaciones, transporte y en investigación y desarrollo tecnológico",1,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Gustavo A. Madero,Capultitlan,Población General,Licenciatura,Ingenieros en comunicaciones y telecomunicaciones,1,Padres,Sí,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Gustavo A. Madero,San Felipe de Jesús,Población General,Licenciatura,Albañiles y otros trabajadores en la edificación de construcciones,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Álvaro Obregón,Reacomodo El Cuernito,Población General,Bachillerato,Conductores de transporte terrestre con motor,3,Otros,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Azcapotzalco,Santa Inés,Población General,Técnica/comercial,"Auxiliares y técnicos en educación, instructores y capacitadores",1,Otros,Sí,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-08,Iztacalco,Campamento 2 de Octubre,Población General,Secundaria,Ocupaciones no especificadas,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Iztapalapa,Campestre Potrero,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-08,Álvaro Obregón,Corpus Christy,Población General,Bachillerato,Ocupaciones no especificadas,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-08,Iztapalapa,Cerro de La Estrella,Población General,Técnica/comercial,Otras secretarias capturistas cajeros y trabajadores que brindan información no clasificados anteriormente,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-08,Cuauhtémoc,Morelos,Población General,Secundaria,Ayudantes en la preparación de alimentos,4,Cónyuge Y Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-09,Iztapalapa,Santa Cruz Meyehualco,Población General,Licenciatura,"Autores, periodistas y traductores",1,Otros,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,La Magdalena Contreras,Puente Sierra,Población General,Licenciatura,"Contadores, auditores, especialistas en finanzas y en economía",1,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-09,Cuajimalpa de Morelos,Las Maromas,Población General,Secundaria,Conductores de transporte terrestre con motor,2,Cónyuge Y Padres,No,Sí,Otra,3 a 6 meses,2019-06,2019
2019-06-09,Gustavo A. Madero,Jorge Negrete,Población General,Secundaria,Otro,2,Otros,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,Gustavo A. Madero,San Juan de Aragón III Sección,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,Iztapalapa,Santa María Aztahuacán,Población General,Técnica/comercial,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-09,Iztapalapa,Presidentes de México,Población General,Bachillerato,"Recepcionistas, trabajadores que brindan información y telefonistas",2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,Miguel Hidalgo,San Miguel Chapultepec I Sección,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Otros,No,Sí,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,Cuauhtémoc,Paulino Navarro,Población General,Licenciatura,Administradores y mercadólogos,1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-09,Gustavo A. Madero,Zona Escolar,Población General,Bachillerato,Administradores y mercadólogos,2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-09,Gustavo A. Madero,Ampliación Casas Alemán,Pob. Vul. Indígenas,Licenciatura,Profesores de nivel medio y superior,2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-09,Iztapalapa,El Manto,Población General,Secundaria,"Operadores de máquinas y equipos en la fabricación metalúrgica, fabricación de maquinaria y productos metálicos",2,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-09,Iztapalapa,San Juanico Nextipac,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Tlalpan,Villa Coapa,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Coyoacán,Pedregal de Santo Domingo,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Gustavo A. Madero,Campestre Aragón,Población General,Licenciatura,Otro,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Benito Juárez,Portales Sur,Población General,Bachillerato,Otro,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Milpa Alta,San Francisco Tecoxpa,Población General,Bachillerato,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztapalapa,San Juan Xalpa,Población General,Bachillerato,Conductores de maquinaria móvil,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Gustavo A. Madero,La Purísima Ticomán,Población General,Secundaria,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Álvaro Obregón,Bellavista,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Gustavo A. Madero,Benito Juárez,Población General,Secundaria,Ayudantes en la preparación de alimentos,3,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Miguel Hidalgo,Lomas de Sotelo,Población General,Licenciatura,Investigadores y especialistas en ciencias humanistas,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Cuajimalpa de Morelos,Contadero,Población General,Secundaria,"Otros especialistas y técnicos, no clasificados anteriormente",1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztapalapa,San José,Población General,Técnica/comercial,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Álvaro Obregón,Lomas de Plateros,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Tlalpan,Fuentes Brotantes,Población General,Licenciatura,"Recepcionistas, trabajadores que brindan información y telefonistas",1,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Venustiano Carranza,Magdalena Mixiuhca,Población General,Maestría,Administradores y mercadólogos,1,Otros,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Iztapalapa,San Pablo,Población General,Secundaria,Otro,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Miguel Hidalgo,Argentina Antigua,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Coyoacán,San Francisco Culhuacán Barrio de La Magdalena,Población General,Licenciatura,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Gustavo A. Madero,Guadalupe Tepeyac,Población General,Licenciatura,Administradores y mercadólogos,1,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Coyoacán,Pedregal de Santo Domingo,Población General,Licenciatura,"Coordinadores y jefes de área en producción agropecuaria, industrial, construcción y mantenimiento",1,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Tlalpan,Miguel Hidalgo 2A Sección,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztapalapa,Valle de San Lorenzo,Población General,Bachillerato,Trabajadores de apoyo en la industria,1,Cónyuge,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Tlalpan,Mesa de los Hornos,Población General,Licenciatura,Otro,1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztapalapa,Colonial Iztapalapa,Población General,Licenciatura,"Ingenieros civiles, topógrafos y arquitectos",1,Cónyuge,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Benito Juárez,Narvarte Poniente,Población General,Maestría,Investigadores y especialistas en ciencias sociales,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Iztapalapa,Zacahuitzco,Población General,Licenciatura,Otro,1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztacalco,Gabriel Ramos Millán Sección Cuchilla,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Cuauhtémoc,Doctores,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Álvaro Obregón,Lomas de La Era,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztapalapa,Unidad Vicente Guerrero,Población General,Licenciatura,"Autores, periodistas y traductores",1,Padres,Sí,No,Otra,0 a 3 meses,2019-06,2019
2019-06-10,Gustavo A. Madero,Vallejo,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,Sí,Sí,Otra,6 meses a 1 año,2019-06,2019
2019-06-10,Iztapalapa,Valle del Sur,Población General,Bachillerato,Administradores y mercadólogos,1,Padres,Sí,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Miguel Hidalgo,San Miguel Chapultepec I Sección,Población General,Licenciatura,"Coordinadores y jefes de área en museos, cines y otros establecimientos",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-10,Cuauhtémoc,Guerrero,Población General,Bachillerato,Otro,1,Otros,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Iztapalapa,San Simón Culhuacán,Población General,Bachillerato,"Técnicos eléctricos, en electrónica y de equipos en telecomunicaciones y electromecánicos",1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Coyoacán,Pedregal de Santo Domingo,Población General,Licenciatura,Administradores y mercadólogos,2,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Iztacalco,Juventino Rosas,Población General,Licenciatura,"Diseñadores de modas, industriales, gráficos y decoradores de interiores",2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Benito Juárez,Portales Sur,Población General,Licenciatura,"Otros directores, funcionarios, gerentes, coordinadores y jefes de área, no clasificados anteriormente",1,Cónyuge Y Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-10,Tlalpan,Santa Úrsula Xitla,Población General,Técnica/comercial,Auxiliares y técnicos en informática y en equipos de comunicaciones y grabación,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Azcapotzalco,Santiago Ahuizotla,Población General,Bachillerato,"Artesanos y trabajadores en la elaboración de productos de cerámica, vidrio, azulejo y similares",1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Xochimilco,Santa María Tepepan,Población General,Bachillerato,Otros especialistas en salud,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Iztacalco,Agrícola Pantitlán,Población General,Licenciatura,Auxiliares en administración contabilidad y finanzas,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-10,Iztacalco,Santiago Sur,Población General,Bachillerato,Otro,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-10,Iztapalapa,Sector Popular,Pob. Prioritaria Agricultores Afectado,Bachillerato,Otro,2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Cuajimalpa de Morelos,Granjas Navidad,Población General,Secundaria,Ocupaciones no especificadas,2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Xochimilco,Barrio Belén,Pob. Prioritaria Afectados Por El Sismo,Bachillerato,Otro,2,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Gustavo A. Madero,Ahuehuetes,Población General,Licenciatura,"Auxiliares en administración, contabilidad y finanzas",2,Padres,No,No,Discapacidad física,Más de 1 año,2019-06,2019
2019-06-11,Cuauhtémoc,Guerrero,Población General,Bachillerato,"Cajeros, cobradores y pagadores",1,Cónyuge,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Azcapotzalco,Clavería,Población General,Técnica/comercial,Coordinadores y jefes de área en servicios financieros y administrativos,0,Otros,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Tlalpan,Popular Santa Teresa,Población General,Secundaria,Albañiles y otros trabajadores en la edificación de construcciones,2,Padres,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-11,Tlalpan,Isidro Fabela,Población General,Secundaria,Otros especialistas en salud,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Cuauhtémoc,Santa María la Ribera,Población General,Posgrado,Investigadores y especialistas en ciencias sociales,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Tlalpan,Pedregal del Lago,Población General,Bachillerato,Ocupaciones no especificadas,1,Cónyuge,Sí,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-11,Xochimilco,Bosque Residencial del Sur,Población General,Bachillerato,"Agentes, representantes de ventas y vendedores por catálogo",1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-11,Iztapalapa,Santa Martha Acatitla,Población General,Licenciatura,Administradores y mercadólogos,2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Gustavo A. Madero,Industrial,Población General,Licenciatura,Profesores de nivel básico,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Álvaro Obregón,Zenón Delgado,Población General,Bachillerato,Empleados de ventas y vendedores por teléfono,2,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Gustavo A. Madero,7 de Noviembre,Población General,Secundaria,Conductores de transporte terrestre con motor,1,Cónyuge,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Coyoacán,Educación,Población General,Licenciatura,Ayudantes en la preparación de alimentos,2,Padres,No,Sí,Otra,Más de 1 año,2019-06,2019
2019-06-11,Cuauhtémoc,Condesa,Población General,Bachillerato,"Auxiliares en administración, contabilidad y finanzas",1,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
2019-06-11,Xochimilco,San Juan Tepepan,Población General,Licenciatura,Enfermeras y técnicos en medicina,1,Otros,No,No,Ninguna,0 a 3 meses,2019-06,2019
2019-06-11,Xochimilco,Santa Cruz de Guadalupe,Población General,Bachillerato,"Cajeros, cobradores y pagadores",1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Gustavo A. Madero,Zona Escolar,Población General,Licenciatura,Administradores y mercadólogos,1,Padres,No,No,Ninguna,Más de 1 año,2019-06,2019
2019-06-11,Miguel Hidalgo,Pensil Norte,Población General,Técnica/comercial,Trabajadores en agencias de viajes e información turística,2,Padres,No,Sí,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Tláhuac,San Mateo,Población General,Bachillerato,Ocupaciones no especificadas,1,Padres,No,No,Ninguna,3 a 6 meses,2019-06,2019
2019-06-11,Tláhuac,La Magdalena,Población General,Licenciatura,"Ingenieros químicos, mecánicos, industriales, mineros y metalúrgicos",2,Padres,No,No,Ninguna,6 meses a 1 año,2019-06,2019
